Station,Date,SummaryScore,Narrative,Lat,Long
BCBC210,7/29/03,92,Excellent,39.29786682,-77.26285553
BCBC210,7/13/99,78,Good,39.29786682,-77.26285553
BCBC211,7/25/03,68,Good,39.29843903,-77.28548431
BCBC211,7/12/99,78,Good,39.29843903,-77.28548431
BCBC301,6/23/20,74,Good,39.307124,-77.222654
BCBC301,7/16/15,74,Good,39.307124,-77.222654
BCBC301,8/5/03,60,Fair,39.307124,-77.222654
BCBC301,7/14/99,68,Good,39.307124,-77.222654
BCBC301,8/22/97,74,Good,39.307124,-77.222654
BCBC305,6/22/99,74,Good,39.31063461,-77.23733521
BCBC305,8/22/97,74,Good,39.31063461,-77.23733521
BCBC306,7/12/99,56,Fair,39.29040909,-77.24140167
BCBC306,8/22/97,56,Fair,39.29040909,-77.24140167
BCBC307,9/11/23,82,Good,NULL,NULL
BCBC308,7/9/15,68,Good,39.304722,-77.252222
BCBC308,7/24/03,38,Poor,39.304722,-77.252222
BCBC308,7/13/99,68,Good,39.304722,-77.252222
BCBC308,8/26/97,68,Good,39.304722,-77.252222
BCBC401,7/30/03,68,Good,39.30529785,-77.25382233
BCBC401,6/22/99,56,Fair,39.30529785,-77.25382233
BCBC401,8/21/97,78,Good,39.30529785,-77.25382233
BCBC404,7/30/03,78,Good,39.30461121,-77.28862762
BCBC404,6/23/99,78,Good,39.30461121,-77.28862762
BCBC404,8/19/97,86,Good,39.30461121,-77.28862762
BRBR106,8/23/07,68,Good,39.1404686,-77.46980286
BRBR106,6/28/02,64,Fair,39.1404686,-77.46980286
BRBR106,6/27/00,64,Fair,39.1404686,-77.46980286
BRBR201,6/28/02,42,Poor,39.13929367,-77.47595978
BRBR201,6/29/00,24,Poor,39.13929367,-77.47595978
BRBR302,6/12/02,34,Poor,39.15984726,-77.45302582
BRBR302,6/13/00,42,Poor,39.15984726,-77.45302582
BRBR401,9/30/19,60,Fair,39.14803696,-77.45480347
BRBR401,8/6/14,74,Good,39.14803696,-77.45480347
BRBR401,10/3/02,56,Fair,39.14803696,-77.45480347
BRBR401,7/14/00,60,Fair,39.14803696,-77.45480347
BRBR401,10/23/96,68,Good,39.14803696,-77.45480347
BRBR401A,8/29/23,52,Fair,39.139265,-77.455965
BRBR403,10/3/02,60,Fair,39.12939835,-77.4617157
BRBR403,7/13/00,64,Fair,39.12939835,-77.4617157
BRBR406,8/20/02,68,Good,39.12725449,-77.47080231
BRBR406,7/18/00,64,Fair,39.12725449,-77.47080231
BRBR409,7/30/19,78,Good,39.1188931,-77.4805802
BRBR409,8/6/14,74,Good,39.1188931,-77.4805802
BRBR409,9/6/07,64,Fair,39.1188931,-77.4805802
BRBR409,10/2/02,78,Good,39.1188931,-77.4805802
BRBR409,6/30/00,78,Good,39.1188931,-77.4805802
BRBR409A,8/10/22,82,Good,39.120027,-77.480662
CJBB201,9/10/19,92,Excellent,39.02150345,-77.17097473
CJBB201,7/17/14,78,Good,39.02150345,-77.17097473
CJBB201,10/3/08,78,Good,39.02150345,-77.17097473
CJBB201,7/15/03,68,Good,39.02150345,-77.17097473
CJBB201,9/10/96,86,Good,39.02150345,-77.17097473
CJBC202,8/20/08,28,Poor,38.99039459,-77.14733124
CJBC202,7/14/03,28,Poor,38.99039459,-77.14733124
CJBC202,10/31/96,24,Poor,38.99039459,-77.14733124
CJBC202A,9/25/19,34,Poor,38.98963,-77.14767
CJBC203,10/8/15,64,Fair,38.9853333,77.1520853
CJBC203,10/20/14,60,Fair,38.9853333,77.1520853
CJBC203,9/19/13,46,Fair,38.9853333,77.1520853
CJBC203,9/1/09,74,Good,38.9853333,77.1520853
CJBC203,8/31/05,28,Poor,38.9853333,77.1520853
CJCC101A,8/2/23,52,Fair,NULL,NULL
CJCJ202,8/5/19,86,Good,39.04901886,-77.15342712
CJCJ202,7/15/14,82,Good,39.04901886,-77.15342712
CJCJ202,6/2/08,78,Good,39.04901886,-77.15342712
CJCJ202,8/19/03,68,Good,39.04901886,-77.15342712
CJCJ202,8/23/96,74,Good,39.04901886,-77.15342712
CJCJ302,9/19/19,78,Good,39.02743,-77.15691
CJCJ302,7/29/14,74,Good,39.02743,-77.15691
CJCJ302,9/4/08,74,Good,39.02743,-77.15691
CJCJ302,10/7/03,60,Fair,39.02743,-77.15691
CJCJ302,9/19/96,56,Fair,39.02743,-77.15691
CJCJ303,9/19/96,64,Fair,39.01291275,-77.16779327
CJCJ305,6/25/08,78,Good,38.98895645,-77.15943909
CJCJ305,10/9/03,74,Good,38.98895645,-77.15943909
CJCJ305,9/20/96,74,Good,38.98895645,-77.15943909
CJCJ306,7/31/14,60,Fair,38.98126221,-77.15981293
CJCJ306,1/12/09,78,Good,38.98126221,-77.15981293
CJCJ306,7/11/08,68,Good,38.98126221,-77.15981293
CJCJ306,7/31/03,56,Fair,38.98126221,-77.15981293
CJCJ306,10/25/96,60,Fair,38.98126221,-77.15981293
CJKB201,9/25/19,78,Good,39.00435,77.1724
CJKB201,7/11/14,78,Good,39.00435,77.1724
CJKB201,8/20/08,82,Good,39.00435,77.1724
CJKB201,7/15/03,68,Good,39.00435,77.1724
CJKB201,9/12/96,74,Good,39.00435,77.1724
CJOF103,10/19/15,34,Poor,39.04650194,-77.12651164
CJOF202,5/12/95,52,Fair,39.04137802,-77.14077759
CJOF204,8/27/19,82,Good,39.03736496,-77.15250397
CJOF204,7/17/14,68,Good,39.03736496,-77.15250397
CJOF204,6/13/08,60,Fair,39.03736496,-77.15250397
CJOF204,6/3/08,60,Fair,39.03736496,-77.15250397
CJOF204,8/21/03,52,Fair,39.03736496,-77.15250397
CJOF204,8/2/96,52,Fair,39.03736496,-77.15250397
CJSB101,8/27/19,34,Poor,39.0370636,-77.15910339
CJSB101,7/11/03,20,Poor,39.0370636,-77.15910339
CJSB101,9/9/96,20,Poor,39.0370636,-77.15910339
CJTB101A,9/9/96,34,Poor,39.01823807,-77.1472168
CJTB101B,7/15/19,28,Poor,38.99583333,-77.15777778
CJTB101B,7/14/03,28,Poor,38.99583333,-77.15777778
CJTB101B,9/12/96,24,Poor,38.99583333,-77.15777778
CJTB101C,9/27/22,38,Poor,39.004551,-77.154861
DSDS206,6/21/00,56,Fair,39.1764946,-77.39788055
DSDS207,6/21/00,74,Good,39.17734146,-77.39309692
DSDS208,6/20/01,74,Good,39.15155411,-77.3936615
DSDS208,6/14/00,60,Fair,39.15155411,-77.3936615
DSDS208,6/11/97,86,Good,39.15155411,-77.3936615
DSDS214,6/21/01,56,Fair,39.16542435,-77.37703705
DSDS214,6/13/00,42,Poor,39.16542435,-77.37703705
DSDS220,6/22/01,46,Fair,39.12635803,-77.36716461
DSDS220,6/29/00,46,Fair,39.12635803,-77.36716461
DSDS303,6/19/01,64,Fair,39.15678787,-77.41157532
DSDS303,6/15/00,42,Poor,39.15678787,-77.41157532
DSDS303,10/18/96,78,Good,39.15678787,-77.41157532
DSDS305,8/8/19,64,Fair,39.15187836,-77.40814972
DSDS305,7/3/14,60,Fair,39.15187836,-77.40814972
DSDS305,6/19/01,60,Fair,39.15187836,-77.40814972
DSDS305,6/23/00,38,Poor,39.15187836,-77.40814972
DSDS305A,6/29/22,68,Good,39.151852,-77.407852
DSDS306,6/15/00,42,Poor,39.14968872,-77.40396881
DSDS306,6/11/97,74,Good,39.14968872,-77.40396881
DSDS307,6/20/01,60,Fair,39.14154434,-77.38988495
DSDS307,6/23/00,56,Fair,39.14154434,-77.38988495
DSDS313,7/24/14,86,Good,39.11050797,-77.36595917
DSDS313,9/7/01,82,Good,39.11050797,-77.36595917
DSDS313,10/16/96,82,Good,39.11050797,-77.36595917
DSDS401,7/6/00,86,Good,39.09843063,-77.35696411
DSRB207,9/24/19,68,Good,39.11510849,-77.37338257
DSRB207,8/18/14,92,Excellent,39.11510849,-77.37338257
DSRB207,8/8/01,78,Good,39.11510849,-77.37338257
FBFB201,9/13/23,74,Good,NULL,NULL
FBFB202,6/29/20,82,Good,39.32575607,-77.22952271
FBFB202,8/5/03,96,Excellent,39.32575607,-77.22952271
FBFB202,11/24/98,68,Good,39.32575607,-77.22952271
GSBR201,7/27/18,78,Good,39.19536209,-77.21228027
GSBR201,8/8/13,82,Good,39.19536209,-77.21228027
GSBR201,6/23/06,96,Excellent,39.19536209,-77.21228027
GSBR201,6/12/01,82,Good,39.19536209,-77.21228027
GSCB111,6/26/01,46,Fair,39.16920853,-77.17706299
GSCB111,8/19/98,38,Poor,39.16920853,-77.17706299
GSCB204,8/24/22,86,Good,39.176068,-77.166823
GSCB205,7/11/06,60,Fair,39.17397308,-77.17188263
GSCB205,6/16/98,46,Fair,39.17397308,-77.17188263
GSCB207,6/6/18,92,Excellent,39.17278671,-77.19155121
GSCB207,8/12/13,78,Good,39.17278671,-77.19155121
GSCB207,7/17/06,78,Good,39.17278671,-77.19155121
GSCB207,6/26/01,74,Good,39.17278671,-77.19155121
GSCB207,6/18/98,64,Fair,39.17278671,-77.19155121
GSCB303,7/7/98,46,Fair,39.17825699,-77.21766663
GSGB110,9/28/06,60,Fair,39.21471024,-77.16484833
GSGB110,6/27/01,52,Fair,39.21471024,-77.16484833
GSGB110,6/17/97,86,Good,39.21471024,-77.16484833
GSGB206,8/30/13,82,Good,39.21448898,-77.17513275
GSGB206,9/28/06,68,Good,39.21448898,-77.17513275
GSGB206,8/3/01,68,Good,39.21448898,-77.17513275
GSGB206,6/17/97,92,Excellent,39.21448898,-77.17513275
GSGB207,8/24/22,96,Excellent,39.202932,-77.174928
GSGB208,6/12/18,86,Good,39.20490646,-77.18796539
GSGB208,7/29/13,96,Excellent,39.20490646,-77.18796539
GSGB208,8/14/06,100,Excellent,39.20490646,-77.18796539
GSGB208,6/27/01,92,Excellent,39.20490646,-77.18796539
GSGB208,6/16/97,96,Excellent,39.20490646,-77.18796539
GSGB301,6/14/18,74,Good,39.210907,-77.181986
GSGB302,6/13/18,78,Good,39.207265,-77.186214
GSGB303,8/14/06,68,Good,39.20490646,-77.19042206
GSGB303,7/10/01,56,Fair,39.20490646,-77.19042206
GSGB303,6/4/97,74,Good,39.20490646,-77.19042206
GSGB303A,9/21/23,74,Good,NULL,NULL
GSGN104,8/10/18,92,Excellent,39.16490555,-77.26400757
GSGN104,9/20/06,52,Fair,39.16490555,-77.26400757
GSGN104,6/28/01,42,Poor,39.16490555,-77.26400757
GSGN104,7/2/98,82,Good,39.16490555,-77.26400757
GSGN201,10/14/14,56,Fair,39.1726532,-77.24958038
GSGN201,8/12/08,78,Good,39.1726532,-77.24958038
GSGN201,8/9/06,46,Fair,39.1726532,-77.24958038
GSGN201,8/5/04,46,Fair,39.1726532,-77.24958038
GSGN201,7/9/98,56,Fair,39.1726532,-77.24958038
GSGN205,7/9/18,92,Excellent,39.15623856,-77.26167297
GSGN205,8/19/13,92,Excellent,39.15623856,-77.26167297
GSGN205,9/15/06,92,Excellent,39.15623856,-77.26167297
GSGN205,6/15/01,82,Good,39.15623856,-77.26167297
GSGN205,6/26/98,96,Excellent,39.15623856,-77.26167297
GSGN208,7/2/98,52,Fair,39.15936661,-77.27075195
GSGN302,9/7/06,74,Good,39.1476593,-77.2649231
GSGN302,6/28/01,56,Fair,39.1476593,-77.2649231
GSGN302,6/26/98,74,Good,39.1476593,-77.2649231
GSGS132,6/16/97,68,Good,39.26622391,-77.1842804
GSGS132,6/4/96,68,Good,39.26622391,-77.1842804
GSGS201,6/5/18,82,Good,39.274722,-77.137222
GSGS201,8/15/13,92,Excellent,39.274722,-77.137222
GSGS201,6/4/97,92,Excellent,39.274722,-77.137222
GSGS301,6/30/06,46,Fair,39.26680374,-77.1864624
GSGS301,6/12/01,64,Fair,39.26680374,-77.1864624
GSGS301,6/6/97,68,Good,39.26680374,-77.1864624
GSGS301,6/3/96,56,Fair,39.26680374,-77.1864624
GSGS303,6/28/18,74,Good,39.2567482,-77.19025421
GSGS303,8/21/13,68,Good,39.2567482,-77.19025421
GSGS303,6/30/06,64,Fair,39.2567482,-77.19025421
GSGS303,7/10/01,52,Fair,39.2567482,-77.19025421
GSGS303,6/1/97,78,Good,39.2567482,-77.19025421
GSGS309,6/26/18,78,Good,39.2305336,-77.18527985
GSGS309,9/3/13,82,Good,39.2305336,-77.18527985
GSGS309,8/4/06,86,Good,39.2305336,-77.18527985
GSGS309,6/9/97,92,Excellent,39.2305336,-77.18527985
GSGS312A,7/10/18,82,Good,39.224105,-77.19825
GSHB302,6/21/18,68,Good,39.08857727,-77.32450867
GSHB302,8/20/13,68,Good,39.08857727,-77.32450867
GSHB302,8/17/06,74,Good,39.08857727,-77.32450867
GSHB302,7/17/01,68,Good,39.08857727,-77.32450867
GSHB302,6/24/98,68,Good,39.08857727,-77.32450867
GSLD110,7/16/18,38,Poor,39.14081192,-77.23336029
GSLD110,6/20/06,28,Poor,39.14081192,-77.23336029
GSLD110,6/13/01,38,Poor,39.14081192,-77.23336029
GSLD110,8/4/98,24,Poor,39.14081192,-77.23336029
GSLD202,7/19/18,60,Fair,39.13956833,-77.2641449
GSLD202,7/31/13,78,Good,39.13956833,-77.2641449
GSLD202,6/20/06,78,Good,39.13956833,-77.2641449
GSLD202,7/5/01,82,Good,39.13956833,-77.2641449
GSLD202,8/4/98,68,Good,39.13956833,-77.2641449
GSLS102B,8/28/06,82,Good,39.13373184,-77.33432007
GSLS102B,7/20/01,60,Fair,39.13373184,-77.33432007
GSLS107,6/6/18,86,Good,39.14228439,-77.29402924
GSLS107,6/30/09,92,Excellent,39.14228439,-77.29402924
GSLS107,8/1/08,82,Good,39.14228439,-77.29402924
GSLS107,7/13/07,56,Fair,39.14228439,-77.29402924
GSLS107,6/7/06,74,Good,39.14228439,-77.29402924
GSLS107,6/10/05,92,Excellent,39.14228439,-77.29402924
GSLS107,6/23/04,92,Excellent,39.14228439,-77.29402924
GSLS107,6/10/03,74,Good,39.14228439,-77.29402924
GSLS107,5/25/98,82,Good,39.14228439,-77.29402924
GSLS111,8/11/98,34,Poor,39.13061142,-77.25190735
GSLS200,7/13/18,46,Fair,39.10733032,-77.33927155
GSLS201,6/24/98,92,Excellent,39.13016129,-77.31959534
GSLS203,7/12/18,96,Excellent,39.13360214,-77.28888702
GSLS203,8/7/13,96,Excellent,39.13360214,-77.28888702
GSLS203,6/20/01,82,Good,39.13360214,-77.28888702
GSLS205,7/17/18,78,Good,39.13315201,-77.2647171
GSLS205,8/7/13,78,Good,39.13315201,-77.2647171
GSLS205,6/21/06,60,Fair,39.13315201,-77.2647171
GSLS205,6/29/01,46,Fair,39.13315201,-77.2647171
GSLS205,8/11/98,52,Fair,39.13315201,-77.2647171
GSLS206,7/18/18,82,Good,39.12186813,-77.28875732
GSLS206,8/22/13,86,Good,39.12186813,-77.28875732
GSLS206,9/7/06,92,Excellent,39.12186813,-77.28875732
GSLS206,8/8/01,60,Fair,39.12186813,-77.28875732
GSLS206,7/28/98,78,Good,39.12186813,-77.28875732
GSLS207,8/13/18,78,Good,39.124063,-77.309114
GSLS416A,7/24/07,96,Excellent,39.15046692,-77.25637817
GSLS416A,7/5/05,100,Excellent,39.15046692,-77.25637817
GSLS416A,10/7/04,100,Excellent,39.15046692,-77.25637817
GSLS416A,8/21/02,100,Excellent,39.15046692,-77.25637817
GSLS416A,10/5/01,96,Excellent,39.15046692,-77.25637817
GSLS416A,10/14/98,92,Excellent,39.15046692,-77.25637817
GSLS416B,10/17/95,74,Good,39.14765167,-77.25887299
GSLS417A,7/12/01,60,Fair,39.14331055,-77.26905823
GSLS417A,8/3/98,86,Good,39.14331055,-77.26905823
GSLS417B,8/2/07,82,Good,39.1390152,-77.27107239
GSLS417B,7/3/05,92,Excellent,39.1390152,-77.27107239
GSLS417B,10/6/04,92,Excellent,39.1390152,-77.27107239
GSLS417B,10/14/03,68,Good,39.1390152,-77.27107239
GSLS417B,8/14/02,64,Fair,39.1390152,-77.27107239
GSLS417B,9/19/01,86,Good,39.1390152,-77.27107239
GSLS417B,9/11/00,68,Good,39.1390152,-77.27107239
GSLS417B,10/8/99,74,Good,39.1390152,-77.27107239
GSLS417B,10/13/98,82,Good,39.1390152,-77.27107239
GSLS417B,10/25/95,68,Good,39.1390152,-77.27107239
GSLS418,7/26/07,86,Good,39.13721466,-77.27176666
GSLS418,7/3/05,86,Good,39.13721466,-77.27176666
GSLS418,10/6/04,68,Good,39.13721466,-77.27176666
GSLS418,10/14/03,68,Good,39.13721466,-77.27176666
GSLS418,8/14/02,78,Good,39.13721466,-77.27176666
GSLS418,9/19/01,86,Good,39.13721466,-77.27176666
GSLS418,9/7/00,68,Good,39.13721466,-77.27176666
GSLS418,10/7/99,78,Good,39.13721466,-77.27176666
GSLS418,10/7/98,78,Good,39.13721466,-77.27176666
GSLS418,10/18/95,86,Good,39.13721466,-77.27176666
GSLS419,8/2/05,92,Excellent,39.13410568,-77.26778412
GSLS419,8/13/02,74,Good,39.13410568,-77.26778412
GSLS419,9/17/01,68,Good,39.13410568,-77.26778412
GSLS419,8/24/00,96,Excellent,39.13410568,-77.26778412
GSLS419,10/6/99,82,Good,39.13410568,-77.26778412
GSLS419,10/7/98,100,Excellent,39.13410568,-77.26778412
GSLS421,8/6/98,92,Excellent,39.13385773,-77.27948761
GSLS423,7/25/07,86,Good,39.12572479,-77.28376007
GSLS423,8/26/05,92,Excellent,39.12572479,-77.28376007
GSLS423,10/7/04,92,Excellent,39.12572479,-77.28376007
GSLS423,9/25/02,78,Good,39.12572479,-77.28376007
GSLS423,10/3/01,92,Excellent,39.12572479,-77.28376007
GSLS423,9/14/00,78,Good,39.12572479,-77.28376007
GSLS423,10/15/98,74,Good,39.12572479,-77.28376007
GSLS425,7/28/98,92,Excellent,39.12760544,-77.29026031
GSLS430,8/9/01,92,Excellent,39.12601089,-77.30980682
GSLS430,8/5/98,92,Excellent,39.12601089,-77.30980682
GSLS430,10/19/95,96,Excellent,39.12601089,-77.30980682
GSLS431,7/12/23,96,Excellent,NULL,NULL
GSLS4365,7/27/98,92,Excellent,39.11557007,-77.33209229
GSLS4375,10/2/01,92,Excellent,39.10250473,-77.34360504
GSLS4375,10/1/98,82,Good,39.10250473,-77.34360504
GSLS4385,7/25/06,78,Good,39.0898819,-77.33772278
GSLS4385,10/4/01,92,Excellent,39.0898819,-77.33772278
GSLS4385,10/6/98,86,Good,39.0898819,-77.33772278
GSMB201,8/8/13,38,Poor,39.28118134,-77.20642853
GSMB201,7/10/06,38,Poor,39.28118134,-77.20642853
GSMB201,8/3/01,28,Poor,39.28118134,-77.20642853
GSMB201,7/10/97,34,Poor,39.28118134,-77.20642853
GSMB301,6/26/18,64,Fair,39.23010635,-77.18758392
GSMB301,9/5/13,78,Good,39.23010635,-77.18758392
GSMB301,8/4/06,74,Good,39.23010635,-77.18758392
GSMB301,6/9/97,68,Good,39.23010635,-77.18758392
GSMS112,8/17/06,28,Poor,39.15269852,-77.2228241
GSMS112,6/13/01,42,Poor,39.15269852,-77.2228241
GSMS112,6/26/98,24,Poor,39.15269852,-77.2228241
GSMS202,6/23/06,96,Excellent,39.18758011,-77.22680664
GSMS202,8/18/98,78,Good,39.18758011,-77.22680664
GSMS203,6/18/98,92,Excellent,39.19832611,-77.21189117
GSMS404,10/3/06,78,Good,39.19952393,-77.20599365
GSMS404,8/23/01,74,Good,39.19952393,-77.20599365
GSMS404,6/16/98,60,Fair,39.19952393,-77.20599365
GSMS404,6/18/97,78,Good,39.19952393,-77.20599365
GSMS405A,7/27/22,82,Good,39.19318,-77.21201
GSMS406,10/4/06,78,Good,39.18894196,-77.21540833
GSMS406,8/23/01,82,Good,39.18894196,-77.21540833
GSMS408,8/26/98,60,Fair,39.18018723,-77.22132874
GSMS409,7/19/23,100,Excellent,NULL,NULL
GSMS411,9/17/98,86,Good,39.17161179,-77.22609711
GSMS413,8/24/06,92,Excellent,39.16341019,-77.23036957
GSMS413A,8/28/18,82,Good,39.165439,-77.229909
GSMS415,7/2/18,78,Good,39.15981293,-77.24626923
GSMS415,7/9/13,64,Fair,39.15981293,-77.24626923
GSMS415,7/20/06,82,Good,39.15981293,-77.24626923
GSMS415,8/6/01,74,Good,39.15981293,-77.24626923
GSMS415,7/16/98,86,Good,39.15981293,-77.24626923
GSWB201,8/5/13,64,Fair,39.21534348,-77.22837067
GSWB201,6/29/10,74,Good,39.21534348,-77.22837067
GSWB201,7/30/09,78,Good,39.21534348,-77.22837067
GSWB201,8/8/08,74,Good,39.21534348,-77.22837067
GSWB201,8/27/07,60,Fair,39.21534348,-77.22837067
GSWB201,10/31/03,64,Fair,39.21534348,-77.22837067
GSWB201,8/21/00,60,Fair,39.21534348,-77.22837067
GSWB201,6/29/99,64,Fair,39.21534348,-77.22837067
GSWB203A,6/6/96,92,Excellent,39.22488022,-77.22293091
GSWB203B,7/11/18,92,Excellent,39.22436523,-77.21672058
GSWB203B,7/30/13,92,Excellent,39.22436523,-77.21672058
GSWB203B,9/20/06,96,Excellent,39.22436523,-77.21672058
GSWB203B,6/26/01,96,Excellent,39.22436523,-77.21672058
GSWB203B,7/12/97,96,Excellent,39.22436523,-77.21672058
GSWB203B,6/6/96,92,Excellent,39.22436523,-77.21672058
GSWB203C,7/11/18,86,Good,39.224598,-77.218063
GSWB203D,7/21/22,92,Excellent,39.22571,-77.22588
GSWB204,7/5/18,96,Excellent,39.22542191,-77.21472931
GSWB204,7/30/13,96,Excellent,39.22542191,-77.21472931
GSWB204,9/20/06,96,Excellent,39.22542191,-77.21472931
GSWB204,6/26/01,82,Good,39.22542191,-77.21472931
GSWB204,6/12/97,96,Excellent,39.22542191,-77.21472931
GSWB204A,7/17/23,86,Good,NULL,NULL
GSWB301A,6/15/18,78,Good,39.219712,-77.217853
GSWR302,8/26/13,56,Fair,39.15975189,-77.19664764
GSWR302,7/28/06,38,Poor,39.15975189,-77.19664764
GSWR302,6/14/01,38,Poor,39.15975189,-77.19664764
GSWR302,6/18/98,38,Poor,39.15975189,-77.19664764
GSWR305,8/8/18,82,Good,39.16703796,-77.22530365
GSWR305,8/27/13,78,Good,39.16703796,-77.22530365
GSWR305,7/28/06,82,Good,39.16703796,-77.22530365
GSWR305,6/14/01,38,Poor,39.16703796,-77.22530365
GSWR305,7/16/98,56,Fair,39.16703796,-77.22530365
HBHB209,7/21/14,46,Fair,39.10527039,-77.41156006
HBHB302,10/6/10,64,Fair,39.08240509,-77.4193573
HBHB302,10/15/96,56,Fair,39.08240509,-77.4193573
HWGT202,7/5/05,52,Fair,39.19789124,-77.08264923
HWGT202,6/28/01,52,Fair,39.19789124,-77.08264923
HWGT202,7/21/97,56,Fair,39.19789124,-77.08264923
HWGT204,6/16/20,92,Excellent,39.19852,-77.06231
HWGT204,7/22/15,82,Good,39.19852,-77.06231
HWGT204,8/6/10,78,Good,39.19852,-77.06231
HWGT204,7/26/07,78,Good,39.19852,-77.06231
HWGT204,7/19/05,78,Good,39.19852,-77.06231
HWGT204,7/2/02,74,Good,39.19852,-77.06231
HWGT204,6/12/01,86,Good,39.19852,-77.06231
HWGT204,7/23/97,68,Good,39.19852,-77.06231
HWGT204,6/5/96,68,Good,39.19852,-77.06231
HWHW206,7/23/02,68,Good,39.21966171,-77.11704254
HWHW206,6/13/01,52,Fair,39.21966171,-77.11704254
HWHW206,7/24/97,38,Poor,39.21966171,-77.11704254
HWHW209,6/22/20,56,Fair,39.233427,-77.113192
HWHW209,8/7/15,56,Fair,39.233427,-77.113192
HWHW209,8/5/10,56,Fair,39.233427,-77.113192
HWHW209,8/8/07,42,Poor,39.233427,-77.113192
HWHW209,10/14/05,68,Good,39.233427,-77.113192
HWHW209,7/12/02,64,Fair,39.233427,-77.113192
HWHW209,6/27/01,68,Good,39.233427,-77.113192
HWHW209,7/18/97,74,Good,39.233427,-77.113192
HWHW301,7/15/15,52,Fair,39.22109,-77.11326
HWHW301,9/2/10,46,Fair,39.22109,-77.11326
HWHW301,8/28/07,46,Fair,39.22109,-77.11326
HWHW301,7/11/05,42,Poor,39.22109,-77.11326
HWHW301,7/22/02,52,Fair,39.22109,-77.11326
HWHW301,6/13/01,52,Fair,39.22109,-77.11326
HWHW301,7/24/97,56,Fair,39.22109,-77.11326
HWHW304,8/15/23,74,Good,NULL,NULL
HWHW307,8/24/05,68,Good,39.21387482,-77.08947754
HWHW307,7/18/97,74,Good,39.21387482,-77.08947754
HWHW307,6/5/96,68,Good,39.21387482,-77.08947754
HWHW308B,6/16/20,96,Excellent,39.21111,-77.07079
HWHW308B,7/21/15,100,Excellent,39.21111,-77.07079
HWHW308B,7/19/10,96,Excellent,39.21111,-77.07079
HWHW308B,8/16/07,86,Good,39.21111,-77.07079
HWHW308B,7/29/05,100,Excellent,39.21111,-77.07079
HWHW308B,6/15/01,82,Good,39.21111,-77.07079
HWHW308B,8/4/97,46,Fair,39.21111,-77.07079
HWHW308B,7/14/97,78,Good,39.21111,-77.07079
HWHW308B,6/13/96,78,Good,39.21111,-77.07079
HWHW312,9/13/07,82,Good,39.20288086,-77.0555191
HWHW312,8/5/05,86,Good,39.20288086,-77.0555191
HWHW312,7/9/02,82,Good,39.20288086,-77.0555191
HWHW312,6/20/01,74,Good,39.20288086,-77.0555191
HWHW312,7/21/97,74,Good,39.20288086,-77.0555191
HWHW312,6/5/96,68,Good,39.20288086,-77.0555191
HWHW312A,7/18/22,74,Good,39.204835,-77.058145
HWHW314D,8/31/10,68,Good,39.1951388,-77.0410277
HWHW314D,7/14/09,86,Good,39.1951388,-77.0410277
HWHW314D,8/8/06,100,Excellent,39.1951388,-77.0410277
HWHW314D,9/14/04,92,Excellent,39.1951388,-77.0410277
HWHW401,7/26/22,64,Fair,39.183019,-77.039495
HWHW407,6/30/20,92,Excellent,39.17603,-77.00857
HWHW407,6/17/15,96,Excellent,39.17603,-77.00857
HWHW407,9/21/10,96,Excellent,39.17603,-77.00857
HWHW407,6/21/07,86,Good,39.17603,-77.00857
HWHW407,8/24/05,96,Excellent,39.17603,-77.00857
HWHW407,7/24/01,68,Good,39.17603,-77.00857
HWHW407,7/17/97,74,Good,39.17603,-77.00857
HWJC104,7/15/05,24,Poor,39.15162659,-77.05194092
HWJC104,6/27/97,20,Poor,39.15162659,-77.05194092
HWJC206,8/28/07,52,Fair,39.16509247,-77.04305267
HWJC206,7/15/05,52,Fair,39.16509247,-77.04305267
HWJC206,7/3/02,56,Fair,39.16509247,-77.04305267
HWJC206,6/19/01,52,Fair,39.16509247,-77.04305267
HWJC206,7/23/97,74,Good,39.16509247,-77.04305267
HWJC301,6/24/20,78,Good,39.17367,-77.03568
HWJC301,10/14/15,64,Fair,39.17367,-77.03568
HWJC301,7/13/15,86,Good,39.17367,-77.03568
HWJC301,6/21/10,68,Good,39.17367,-77.03568
HWJC301,8/14/07,86,Good,39.17367,-77.03568
HWJC301,7/19/05,56,Fair,39.17367,-77.03568
HWJC301,7/3/02,38,Poor,39.17367,-77.03568
HWJC301,6/19/01,56,Fair,39.17367,-77.03568
HWJC301,9/4/97,68,Good,39.17367,-77.03568
HWRB202,7/11/05,82,Good,39.17548752,-77.06705475
HWRB202,6/30/98,78,Good,39.17548752,-77.06705475
HWRB202,7/11/97,60,Fair,39.17548752,-77.06705475
HWRB300,9/12/23,64,Fair,NULL,NULL
HWRB301,6/25/20,74,Good,39.1818,-77.06688
HWRB301,7/23/15,78,Good,39.1818,-77.06688
HWRB301,6/22/10,56,Fair,39.1818,-77.06688
HWRB301,7/2/02,46,Fair,39.1818,-77.06688
HWRB301,6/11/01,46,Fair,39.1818,-77.06688
HWRB301,6/30/98,56,Fair,39.1818,-77.06688
HWRB301,7/18/97,64,Fair,39.1818,-77.06688
LBBR202,8/18/08,82,Good,39.2759552,-77.26970673
LBBR202,7/18/03,60,Fair,39.2759552,-77.26970673
LBBR202,6/15/99,96,Excellent,39.2759552,-77.26970673
